route_id;service_id;trip_id;trip_headsign;direction_id;block_id;shape_id
B-194;HIV2223-HDim2223-Dimanche-40;835666-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116697;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835667-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116697;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835668-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116699;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835669-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116697;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835670-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116699;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835671-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116698;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835672-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116697;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835673-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116699;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835674-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116698;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835675-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116697;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835676-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116699;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835677-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116698;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835678-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116697;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835679-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116699;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835680-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116698;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835681-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116697;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835682-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116699;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835683-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116698;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835684-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116697;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835685-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116699;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835686-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116698;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835687-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116697;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835688-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116699;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835689-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116698;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835690-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116697;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835691-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116699;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835692-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116698;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835693-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116697;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835694-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116699;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835695-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116698;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835696-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116697;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835697-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116699;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835698-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116698;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835699-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116697;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835700-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116699;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835701-HIV2223-HDim2223-Dimanche-40;MB - HOPITAL MERCY;0;116698;B0018
B-194;HIV2223-HDim2223-Dimanche-40;835702-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116697;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835703-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116697;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835704-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116699;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835705-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116698;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835706-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116697;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835707-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116699;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835708-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116698;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835709-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116697;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835710-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116699;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835711-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116698;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835712-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116697;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835713-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116699;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835714-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116698;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835715-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116697;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835716-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116699;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835717-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116698;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835718-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116697;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835719-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116699;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835720-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116698;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835721-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116697;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835722-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116699;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835723-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116698;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835724-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116697;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835725-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116699;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835726-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116698;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835727-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116697;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835728-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116699;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835729-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116698;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835730-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116697;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835731-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116699;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835732-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116698;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835733-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116697;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835734-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116699;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835735-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116698;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835736-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116697;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835737-HIV2223-HDim2223-Dimanche-40;MB - UNIVERSITE SAULCY;1;116699;B0019
B-194;HIV2223-HDim2223-Dimanche-40;835738-HIV2223-HDim2223-Dimanche-40;MB - GRANDES ECOLES;0;116704;B0022
102-172;HIV2223-HDim2223-Dimanche-40;835739-HIV2223-HDim2223-Dimanche-40;P102 - POLE D'ECHANGES MULTIMODAL;0;116705;1020024
102-172;HIV2223-HDim2223-Dimanche-40;835740-HIV2223-HDim2223-Dimanche-40;P102 - POLE D'ECHANGES MULTIMODAL;0;116705;1020024
102-172;HIV2223-HDim2223-Dimanche-40;835741-HIV2223-HDim2223-Dimanche-40;P102 - POLE D'ECHANGES MULTIMODAL;0;116705;1020024
102-172;HIV2223-HDim2223-Dimanche-40;835742-HIV2223-HDim2223-Dimanche-40;P102 - POLE D'ECHANGES MULTIMODAL;0;116705;1020024
102-172;HIV2223-HDim2223-Dimanche-40;835743-HIV2223-HDim2223-Dimanche-40;P102 - POLE D'ECHANGES MULTIMODAL;0;116705;1020024
102-172;HIV2223-HDim2223-Dimanche-40;835744-HIV2223-HDim2223-Dimanche-40;P102 - POLE D'ECHANGES MULTIMODAL;0;116705;1020024
102-172;HIV2223-HDim2223-Dimanche-40;835745-HIV2223-HDim2223-Dimanche-40;P102 - POLE D'ECHANGES MULTIMODAL;0;116705;1020024
102-172;HIV2223-HDim2223-Dimanche-40;835746-HIV2223-HDim2223-Dimanche-40;P102 - POLE D'ECHANGES MULTIMODAL;0;116705;1020024
102-172;HIV2223-HDim2223-Dimanche-40;835747-HIV2223-HDim2223-Dimanche-40;P102 - MARIEULLES;1;116705;1020025
102-172;HIV2223-HDim2223-Dimanche-40;835748-HIV2223-HDim2223-Dimanche-40;P102 - MARIEULLES;1;116705;1020025
102-172;HIV2223-HDim2223-Dimanche-40;835749-HIV2223-HDim2223-Dimanche-40;P102 - MARIEULLES;1;116705;1020025
102-172;HIV2223-HDim2223-Dimanche-40;835750-HIV2223-HDim2223-Dimanche-40;P102 - MARIEULLES;1;116705;1020025
102-172;HIV2223-HDim2223-Dimanche-40;835751-HIV2223-HDim2223-Dimanche-40;P102 - MARIEULLES;1;116705;1020025
102-172;HIV2223-HDim2223-Dimanche-40;835752-HIV2223-HDim2223-Dimanche-40;P102 - MARIEULLES;1;116705;1020025
102-172;HIV2223-HDim2223-Dimanche-40;835753-HIV2223-HDim2223-Dimanche-40;P102 - MARIEULLES;1;116705;1020025
102-172;HIV2223-HDim2223-Dimanche-40;835754-HIV2223-HDim2223-Dimanche-40;P102 - MARIEULLES;1;116705;1020025
106-170;HIV2223-HDim2223-Dimanche-40;835755-HIV2223-HDim2223-Dimanche-40;P106 - SQUARE DU LUXEMBOURG;0;116693;1060055
106-170;HIV2223-HDim2223-Dimanche-40;835756-HIV2223-HDim2223-Dimanche-40;P106 - SQUARE DU LUXEMBOURG;0;116693;1060055
106-170;HIV2223-HDim2223-Dimanche-40;835757-HIV2223-HDim2223-Dimanche-40;P106 - SQUARE DU LUXEMBOURG;0;116693;1060055
106-170;HIV2223-HDim2223-Dimanche-40;835758-HIV2223-HDim2223-Dimanche-40;P106 - SQUARE DU LUXEMBOURG;0;116693;1060055
106-170;HIV2223-HDim2223-Dimanche-40;835759-HIV2223-HDim2223-Dimanche-40;P106 - SQUARE DU LUXEMBOURG;0;116693;1060055
106-170;HIV2223-HDim2223-Dimanche-40;835760-HIV2223-HDim2223-Dimanche-40;P106 - SQUARE DU LUXEMBOURG;0;116693;1060055
106-170;HIV2223-HDim2223-Dimanche-40;835761-HIV2223-HDim2223-Dimanche-40;P106 - SQUARE DU LUXEMBOURG;0;116693;1060055
106-170;HIV2223-HDim2223-Dimanche-40;835762-HIV2223-HDim2223-Dimanche-40;P106 - SQUARE DU LUXEMBOURG;0;116693;1060055
106-170;HIV2223-HDim2223-Dimanche-40;835763-HIV2223-HDim2223-Dimanche-40;P106 - AMANVILLERS;1;116693;1060045
106-170;HIV2223-HDim2223-Dimanche-40;835764-HIV2223-HDim2223-Dimanche-40;P106 - AMANVILLERS;1;116693;1060045
106-170;HIV2223-HDim2223-Dimanche-40;835765-HIV2223-HDim2223-Dimanche-40;P106 - AMANVILLERS;1;116693;1060045
106-170;HIV2223-HDim2223-Dimanche-40;835766-HIV2223-HDim2223-Dimanche-40;P106 - AMANVILLERS;1;116693;1060045
106-170;HIV2223-HDim2223-Dimanche-40;835767-HIV2223-HDim2223-Dimanche-40;P106 - AMANVILLERS;1;116693;1060045
106-170;HIV2223-HDim2223-Dimanche-40;835768-HIV2223-HDim2223-Dimanche-40;P106 - AMANVILLERS;1;116693;1060045
106-170;HIV2223-HDim2223-Dimanche-40;835769-HIV2223-HDim2223-Dimanche-40;P106 - AMANVILLERS;1;116693;1060045
106-170;HIV2223-HDim2223-Dimanche-40;835770-HIV2223-HDim2223-Dimanche-40;P106 - AMANVILLERS;1;116693;1060045
70-156;HIV2223-HDim2223-Dimanche-40;835805-HIV2223-HDim2223-Dimanche-40;N70 - FRESCATY;0;116691;700002
70-156;HIV2223-HDim2223-Dimanche-40;835806-HIV2223-HDim2223-Dimanche-40;N70 - FRESCATY;0;116690;700002
70-156;HIV2223-HDim2223-Dimanche-40;835807-HIV2223-HDim2223-Dimanche-40;N70 - POLE D'ECHANGES MULTIMODAL;1;116690;700001
70-156;HIV2223-HDim2223-Dimanche-40;835808-HIV2223-HDim2223-Dimanche-40;N70 - POLE D'ECHANGES MULTIMODAL;1;116692;700001
113-195;HIV2223-HDim2223-Dimanche-40;835815-HIV2223-HDim2223-Dimanche-40;P113 - POLE D'ECHANGES MULTIMODAL;0;116677;1130020
113-195;HIV2223-HDim2223-Dimanche-40;835816-HIV2223-HDim2223-Dimanche-40;P113 - POLE D'ECHANGES MULTIMODAL;0;116677;1130020
113-195;HIV2223-HDim2223-Dimanche-40;835817-HIV2223-HDim2223-Dimanche-40;P113 - POLE D'ECHANGES MULTIMODAL;0;116677;1130020
113-195;HIV2223-HDim2223-Dimanche-40;835818-HIV2223-HDim2223-Dimanche-40;P113 - POLE D'ECHANGES MULTIMODAL;0;116677;1130020
113-195;HIV2223-HDim2223-Dimanche-40;835819-HIV2223-HDim2223-Dimanche-40;P113 - POLE D'ECHANGES MULTIMODAL;0;116677;1130020
113-195;HIV2223-HDim2223-Dimanche-40;835820-HIV2223-HDim2223-Dimanche-40;P113 - POLE D'ECHANGES MULTIMODAL;0;116677;1130020
113-195;HIV2223-HDim2223-Dimanche-40;835821-HIV2223-HDim2223-Dimanche-40;P113 - POLE D'ECHANGES MULTIMODAL;0;116677;1130020
113-195;HIV2223-HDim2223-Dimanche-40;835822-HIV2223-HDim2223-Dimanche-40;P113 - POLE D'ECHANGES MULTIMODAL;0;116677;1130020
113-195;HIV2223-HDim2223-Dimanche-40;835823-HIV2223-HDim2223-Dimanche-40;P113 - POUILLY;1;116677;1130021
113-195;HIV2223-HDim2223-Dimanche-40;835824-HIV2223-HDim2223-Dimanche-40;P113 - POUILLY;1;116677;1130021
113-195;HIV2223-HDim2223-Dimanche-40;835825-HIV2223-HDim2223-Dimanche-40;P113 - POUILLY;1;116677;1130021
113-195;HIV2223-HDim2223-Dimanche-40;835826-HIV2223-HDim2223-Dimanche-40;P113 - POUILLY;1;116677;1130021
113-195;HIV2223-HDim2223-Dimanche-40;835827-HIV2223-HDim2223-Dimanche-40;P113 - POUILLY;1;116677;1130021
113-195;HIV2223-HDim2223-Dimanche-40;835828-HIV2223-HDim2223-Dimanche-40;P113 - POUILLY;1;116677;1130021
113-195;HIV2223-HDim2223-Dimanche-40;835829-HIV2223-HDim2223-Dimanche-40;P113 - POUILLY;1;116677;1130021
113-195;HIV2223-HDim2223-Dimanche-40;835830-HIV2223-HDim2223-Dimanche-40;P113 - POUILLY;1;116677;1130021
112-36;HIV2223-HDim2223-Dimanche-40;835831-HIV2223-HDim2223-Dimanche-40;P112 - GRANDES ECOLES;0;116659;1120001
112-36;HIV2223-HDim2223-Dimanche-40;835832-HIV2223-HDim2223-Dimanche-40;P112 - GRANDES ECOLES;0;116659;1120001
112-36;HIV2223-HDim2223-Dimanche-40;835833-HIV2223-HDim2223-Dimanche-40;P112 - GRANDES ECOLES;0;116659;1120001
112-36;HIV2223-HDim2223-Dimanche-40;835834-HIV2223-HDim2223-Dimanche-40;P112 - GRANDES ECOLES;0;116659;1120001
112-36;HIV2223-HDim2223-Dimanche-40;835835-HIV2223-HDim2223-Dimanche-40;P112 - GRANDES ECOLES;0;116659;1120001
112-36;HIV2223-HDim2223-Dimanche-40;835836-HIV2223-HDim2223-Dimanche-40;P112 - GRANDES ECOLES;0;116659;1120001
112-36;HIV2223-HDim2223-Dimanche-40;835837-HIV2223-HDim2223-Dimanche-40;P112 - GRANDES ECOLES;0;116659;1120001
112-36;HIV2223-HDim2223-Dimanche-40;835838-HIV2223-HDim2223-Dimanche-40;P112 - GRANDES ECOLES;0;116659;1120001
112-36;HIV2223-HDim2223-Dimanche-40;835839-HIV2223-HDim2223-Dimanche-40;P112 - LAQUENEXY;1;116659;1120002
112-36;HIV2223-HDim2223-Dimanche-40;835840-HIV2223-HDim2223-Dimanche-40;P112 - LAQUENEXY;1;116659;1120002
112-36;HIV2223-HDim2223-Dimanche-40;835841-HIV2223-HDim2223-Dimanche-40;P112 - LAQUENEXY;1;116659;1120002
112-36;HIV2223-HDim2223-Dimanche-40;835842-HIV2223-HDim2223-Dimanche-40;P112 - LAQUENEXY;1;116659;1120002
112-36;HIV2223-HDim2223-Dimanche-40;835843-HIV2223-HDim2223-Dimanche-40;P112 - LAQUENEXY;1;116659;1120002
112-36;HIV2223-HDim2223-Dimanche-40;835844-HIV2223-HDim2223-Dimanche-40;P112 - LAQUENEXY;1;116659;1120002
112-36;HIV2223-HDim2223-Dimanche-40;835845-HIV2223-HDim2223-Dimanche-40;P112 - LAQUENEXY;1;116659;1120002
112-36;HIV2223-HDim2223-Dimanche-40;835846-HIV2223-HDim2223-Dimanche-40;P112 - LAQUENEXY;1;116659;1120002
110-34;HIV2223-HDim2223-Dimanche-40;835847-HIV2223-HDim2223-Dimanche-40;P110 - INTENDANTS JOBA;0;116653;1100001
110-34;HIV2223-HDim2223-Dimanche-40;835848-HIV2223-HDim2223-Dimanche-40;P110 - INTENDANTS JOBA;0;116656;1100001
110-34;HIV2223-HDim2223-Dimanche-40;835849-HIV2223-HDim2223-Dimanche-40;P110 - INTENDANTS JOBA;0;116651;1100001
110-34;HIV2223-HDim2223-Dimanche-40;835850-HIV2223-HDim2223-Dimanche-40;P110 - WOIPPY ST-REMY;1;116653;1100002
110-34;HIV2223-HDim2223-Dimanche-40;835851-HIV2223-HDim2223-Dimanche-40;P110 - WOIPPY ST-REMY;1;116656;1100002
110-34;HIV2223-HDim2223-Dimanche-40;835852-HIV2223-HDim2223-Dimanche-40;P110 - WOIPPY ST-REMY;1;116655;1100002
108-32;HIV2223-HDim2223-Dimanche-40;835869-HIV2223-HDim2223-Dimanche-40;P108 - POLE D'ECHANGES MULTIMODAL;0;116641;1080001
108-32;HIV2223-HDim2223-Dimanche-40;835870-HIV2223-HDim2223-Dimanche-40;P108 - POLE D'ECHANGES MULTIMODAL;0;116641;1080001
108-32;HIV2223-HDim2223-Dimanche-40;835871-HIV2223-HDim2223-Dimanche-40;P108 - POLE D'ECHANGES MULTIMODAL;0;116641;1080001
108-32;HIV2223-HDim2223-Dimanche-40;835872-HIV2223-HDim2223-Dimanche-40;P108 - POLE D'ECHANGES MULTIMODAL;0;116641;1080001
108-32;HIV2223-HDim2223-Dimanche-40;835873-HIV2223-HDim2223-Dimanche-40;P108 - POLE D'ECHANGES MULTIMODAL;0;116641;1080001
108-32;HIV2223-HDim2223-Dimanche-40;835874-HIV2223-HDim2223-Dimanche-40;P108 - POLE D'ECHANGES MULTIMODAL;0;116641;1080001
108-32;HIV2223-HDim2223-Dimanche-40;835875-HIV2223-HDim2223-Dimanche-40;P108 - POLE D'ECHANGES MULTIMODAL;0;116641;1080001
108-32;HIV2223-HDim2223-Dimanche-40;835876-HIV2223-HDim2223-Dimanche-40;P108 - POLE D'ECHANGES MULTIMODAL;0;116641;1080001
108-32;HIV2223-HDim2223-Dimanche-40;835877-HIV2223-HDim2223-Dimanche-40;P108 - VANY;1;116641;1080002
108-32;HIV2223-HDim2223-Dimanche-40;835878-HIV2223-HDim2223-Dimanche-40;P108 - VANY;1;116641;1080002
108-32;HIV2223-HDim2223-Dimanche-40;835879-HIV2223-HDim2223-Dimanche-40;P108 - VANY;1;116641;1080002
108-32;HIV2223-HDim2223-Dimanche-40;835880-HIV2223-HDim2223-Dimanche-40;P108 - VANY;1;116641;1080002
108-32;HIV2223-HDim2223-Dimanche-40;835881-HIV2223-HDim2223-Dimanche-40;P108 - VANY;1;116641;1080002
108-32;HIV2223-HDim2223-Dimanche-40;835882-HIV2223-HDim2223-Dimanche-40;P108 - VANY;1;116641;1080002
108-32;HIV2223-HDim2223-Dimanche-40;835883-HIV2223-HDim2223-Dimanche-40;P108 - VANY;1;116641;1080002
108-32;HIV2223-HDim2223-Dimanche-40;835884-HIV2223-HDim2223-Dimanche-40;P108 - VANY;1;116641;1080002
105-28;HIV2223-HDim2223-Dimanche-40;835885-HIV2223-HDim2223-Dimanche-40;P105 - INTENDANTS JOBA;0;116661;1050001
105-28;HIV2223-HDim2223-Dimanche-40;835886-HIV2223-HDim2223-Dimanche-40;P105 - INTENDANTS JOBA;0;116668;1050001
105-28;HIV2223-HDim2223-Dimanche-40;835887-HIV2223-HDim2223-Dimanche-40;P105 - INTENDANTS JOBA;0;116666;1050001
105-28;HIV2223-HDim2223-Dimanche-40;835888-HIV2223-HDim2223-Dimanche-40;P105 - WOIPPY  BELLEVUE;1;116662;1050002
105-28;HIV2223-HDim2223-Dimanche-40;835889-HIV2223-HDim2223-Dimanche-40;P105 - WOIPPY  BELLEVUE;1;116667;1050002
105-28;HIV2223-HDim2223-Dimanche-40;835890-HIV2223-HDim2223-Dimanche-40;P105 - WOIPPY  BELLEVUE;1;116666;1050002
105-28;HIV2223-HDim2223-Dimanche-40;835891-HIV2223-HDim2223-Dimanche-40;P105 - WOIPPY  BELLEVUE;1;116660;1050002
103-84;HIV2223-HDim2223-Dimanche-40;835892-HIV2223-HDim2223-Dimanche-40;P103 - POLE D'ECHANGES MULTIMODAL;0;116657;1030010
103-84;HIV2223-HDim2223-Dimanche-40;835893-HIV2223-HDim2223-Dimanche-40;P103 - POLE D'ECHANGES MULTIMODAL;0;116657;1030010
103-84;HIV2223-HDim2223-Dimanche-40;835894-HIV2223-HDim2223-Dimanche-40;P103 - POLE D'ECHANGES MULTIMODAL;0;116657;1030010
103-84;HIV2223-HDim2223-Dimanche-40;835895-HIV2223-HDim2223-Dimanche-40;P103 - POLE D'ECHANGES MULTIMODAL;0;116657;1030010
103-84;HIV2223-HDim2223-Dimanche-40;835896-HIV2223-HDim2223-Dimanche-40;P103 - POLE D'ECHANGES MULTIMODAL;0;116657;1030010
103-84;HIV2223-HDim2223-Dimanche-40;835897-HIV2223-HDim2223-Dimanche-40;P103 - POLE D'ECHANGES MULTIMODAL;0;116657;1030010
103-84;HIV2223-HDim2223-Dimanche-40;835898-HIV2223-HDim2223-Dimanche-40;P103 - POLE D'ECHANGES MULTIMODAL;0;116657;1030010
103-84;HIV2223-HDim2223-Dimanche-40;835899-HIV2223-HDim2223-Dimanche-40;P103 - POLE D'ECHANGES MULTIMODAL;0;116657;1030010
103-84;HIV2223-HDim2223-Dimanche-40;835900-HIV2223-HDim2223-Dimanche-40;P103 - VERNEVILLE;1;116657;1030009
103-84;HIV2223-HDim2223-Dimanche-40;835901-HIV2223-HDim2223-Dimanche-40;P103 - VERNEVILLE;1;116657;1030009
103-84;HIV2223-HDim2223-Dimanche-40;835902-HIV2223-HDim2223-Dimanche-40;P103 - VERNEVILLE;1;116657;1030009
103-84;HIV2223-HDim2223-Dimanche-40;835903-HIV2223-HDim2223-Dimanche-40;P103 - VERNEVILLE;1;116657;1030009
103-84;HIV2223-HDim2223-Dimanche-40;835904-HIV2223-HDim2223-Dimanche-40;P103 - VERNEVILLE;1;116657;1030009
103-84;HIV2223-HDim2223-Dimanche-40;835905-HIV2223-HDim2223-Dimanche-40;P103 - VERNEVILLE;1;116657;1030009
103-84;HIV2223-HDim2223-Dimanche-40;835906-HIV2223-HDim2223-Dimanche-40;P103 - VERNEVILLE;1;116657;1030009
103-84;HIV2223-HDim2223-Dimanche-40;835907-HIV2223-HDim2223-Dimanche-40;P103 - VERNEVILLE;1;116657;1030009
101-90;HIV2223-HDim2223-Dimanche-40;835908-HIV2223-HDim2223-Dimanche-40;P101 - POLE D'ECHANGES MULTIMODAL;0;116652;1010011
101-90;HIV2223-HDim2223-Dimanche-40;835909-HIV2223-HDim2223-Dimanche-40;P101 - POLE D'ECHANGES MULTIMODAL;0;116652;1010011
101-90;HIV2223-HDim2223-Dimanche-40;835910-HIV2223-HDim2223-Dimanche-40;P101 - POLE D'ECHANGES MULTIMODAL;0;116652;1010011
101-90;HIV2223-HDim2223-Dimanche-40;835911-HIV2223-HDim2223-Dimanche-40;P101 - POLE D'ECHANGES MULTIMODAL;0;116652;1010011
101-90;HIV2223-HDim2223-Dimanche-40;835912-HIV2223-HDim2223-Dimanche-40;P101 - POLE D'ECHANGES MULTIMODAL;0;116652;1010011
101-90;HIV2223-HDim2223-Dimanche-40;835913-HIV2223-HDim2223-Dimanche-40;P101 - POLE D'ECHANGES MULTIMODAL;0;116652;1010011
